"id","substance_code_id/id"
hc_base.subs_code_259519002,hc_base.subs_code_259519002_hc_vs_substance_code
hc_base.subs_code_50073006,hc_base.subs_code_50073006_hc_vs_substance_code
hc_base.subs_code_54939005,hc_base.subs_code_54939005_hc_vs_substance_code
hc_base.subs_code_48931006,hc_base.subs_code_48931006_hc_vs_substance_code
hc_base.subs_code_90872007,hc_base.subs_code_90872007_hc_vs_substance_code
hc_base.subs_code_21309005,hc_base.subs_code_21309005_hc_vs_substance_code
hc_base.subs_code_112005005,hc_base.subs_code_112005005_hc_vs_substance_code
hc_base.subs_code_30487006,hc_base.subs_code_30487006_hc_vs_substance_code
hc_base.subs_code_74271008,hc_base.subs_code_74271008_hc_vs_substance_code
hc_base.subs_code_89256002,hc_base.subs_code_89256002_hc_vs_substance_code
hc_base.subs_code_68144009,hc_base.subs_code_68144009_hc_vs_substance_code
hc_base.subs_code_54506001,hc_base.subs_code_54506001_hc_vs_substance_code
hc_base.subs_code_31862000,hc_base.subs_code_31862000_hc_vs_substance_code
hc_base.subs_code_36494004,hc_base.subs_code_36494004_hc_vs_substance_code
hc_base.subs_code_69553003,hc_base.subs_code_69553003_hc_vs_substance_code
hc_base.subs_code_74997008,hc_base.subs_code_74997008_hc_vs_substance_code
hc_base.subs_code_9024005,hc_base.subs_code_9024005_hc_vs_substance_code
hc_base.subs_code_75284005,hc_base.subs_code_75284005_hc_vs_substance_code
hc_base.subs_code_60943003,hc_base.subs_code_60943003_hc_vs_substance_code
hc_base.subs_code_78175001,hc_base.subs_code_78175001_hc_vs_substance_code
hc_base.subs_code_21495005,hc_base.subs_code_21495005_hc_vs_substance_code
hc_base.subs_code_68484005,hc_base.subs_code_68484005_hc_vs_substance_code
hc_base.subs_code_41126002,hc_base.subs_code_41126002_hc_vs_substance_code
hc_base.subs_code_4239003,hc_base.subs_code_4239003_hc_vs_substance_code
hc_base.subs_code_44517008,hc_base.subs_code_44517008_hc_vs_substance_code
hc_base.subs_code_52380007,hc_base.subs_code_52380007_hc_vs_substance_code
hc_base.subs_code_48605006,hc_base.subs_code_48605006_hc_vs_substance_code
hc_base.subs_code_19007004,hc_base.subs_code_19007004_hc_vs_substance_code
hc_base.subs_code_36372008,hc_base.subs_code_36372008_hc_vs_substance_code
hc_base.subs_code_76728001,hc_base.subs_code_76728001_hc_vs_substance_code
hc_base.subs_code_62027004,hc_base.subs_code_62027004_hc_vs_substance_code
hc_base.subs_code_51389006,hc_base.subs_code_51389006_hc_vs_substance_code
hc_base.subs_code_55325007,hc_base.subs_code_55325007_hc_vs_substance_code
hc_base.subs_code_6644004,hc_base.subs_code_6644004_hc_vs_substance_code
hc_base.subs_code_78744001,hc_base.subs_code_78744001_hc_vs_substance_code
hc_base.subs_code_259317001,hc_base.subs_code_259317001_hc_vs_substance_code
hc_base.subs_code_55443005,hc_base.subs_code_55443005_hc_vs_substance_code
hc_base.subs_code_40235007,hc_base.subs_code_40235007_hc_vs_substance_code
hc_base.subs_code_77829008,hc_base.subs_code_77829008_hc_vs_substance_code
hc_base.subs_code_23989008,hc_base.subs_code_23989008_hc_vs_substance_code
hc_base.subs_code_63028001,hc_base.subs_code_63028001_hc_vs_substance_code
hc_base.subs_code_82100006,hc_base.subs_code_82100006_hc_vs_substance_code
hc_base.subs_code_259318006,hc_base.subs_code_259318006_hc_vs_substance_code
hc_base.subs_code_81243007,hc_base.subs_code_81243007_hc_vs_substance_code
hc_base.subs_code_7716001,hc_base.subs_code_7716001_hc_vs_substance_code
hc_base.subs_code_67994008,hc_base.subs_code_67994008_hc_vs_substance_code
hc_base.subs_code_3463001,hc_base.subs_code_3463001_hc_vs_substance_code
hc_base.subs_code_32826004,hc_base.subs_code_32826004_hc_vs_substance_code
hc_base.subs_code_82846008,hc_base.subs_code_82846008_hc_vs_substance_code
hc_base.subs_code_16103004,hc_base.subs_code_16103004_hc_vs_substance_code
hc_base.subs_code_24544007,hc_base.subs_code_24544007_hc_vs_substance_code
hc_base.subs_code_5339008,hc_base.subs_code_5339008_hc_vs_substance_code
hc_base.subs_code_90644003,hc_base.subs_code_90644003_hc_vs_substance_code
hc_base.subs_code_87624008,hc_base.subs_code_87624008_hc_vs_substance_code
hc_base.subs_code_75850003,hc_base.subs_code_75850003_hc_vs_substance_code
hc_base.subs_code_14148002,hc_base.subs_code_14148002_hc_vs_substance_code
hc_base.subs_code_25111003,hc_base.subs_code_25111003_hc_vs_substance_code
hc_base.subs_code_31328009,hc_base.subs_code_31328009_hc_vs_substance_code
hc_base.subs_code_17997004,hc_base.subs_code_17997004_hc_vs_substance_code
hc_base.subs_code_5927005,hc_base.subs_code_5927005_hc_vs_substance_code
hc_base.subs_code_259319003,hc_base.subs_code_259319003_hc_vs_substance_code
hc_base.subs_code_89364006,hc_base.subs_code_89364006_hc_vs_substance_code
hc_base.subs_code_259479009,hc_base.subs_code_259479009_hc_vs_substance_code
hc_base.subs_code_88689003,hc_base.subs_code_88689003_hc_vs_substance_code
hc_base.subs_code_112010009,hc_base.subs_code_112010009_hc_vs_substance_code
hc_base.subs_code_34659004,hc_base.subs_code_34659004_hc_vs_substance_code
hc_base.subs_code_5813001,hc_base.subs_code_5813001_hc_vs_substance_code
hc_base.subs_code_60344001,hc_base.subs_code_60344001_hc_vs_substance_code
hc_base.subs_code_58441006,hc_base.subs_code_58441006_hc_vs_substance_code
hc_base.subs_code_70198008,hc_base.subs_code_70198008_hc_vs_substance_code
hc_base.subs_code_17730006,hc_base.subs_code_17730006_hc_vs_substance_code
hc_base.subs_code_52740000,hc_base.subs_code_52740000_hc_vs_substance_code
hc_base.subs_code_79625008,hc_base.subs_code_79625008_hc_vs_substance_code
hc_base.subs_code_69814000,hc_base.subs_code_69814000_hc_vs_substance_code
hc_base.subs_code_12426001,hc_base.subs_code_12426001_hc_vs_substance_code
hc_base.subs_code_112014000,hc_base.subs_code_112014000_hc_vs_substance_code
hc_base.subs_code_48095002,hc_base.subs_code_48095002_hc_vs_substance_code
hc_base.subs_code_29842002,hc_base.subs_code_29842002_hc_vs_substance_code
hc_base.subs_code_34793007,hc_base.subs_code_34793007_hc_vs_substance_code
hc_base.subs_code_112011008,hc_base.subs_code_112011008_hc_vs_substance_code
hc_base.subs_code_29900000,hc_base.subs_code_29900000_hc_vs_substance_code
hc_base.subs_code_13305006,hc_base.subs_code_13305006_hc_vs_substance_code
hc_base.subs_code_49702009,hc_base.subs_code_49702009_hc_vs_substance_code
hc_base.subs_code_30109002,hc_base.subs_code_30109002_hc_vs_substance_code
hc_base.subs_code_16729006,hc_base.subs_code_16729006_hc_vs_substance_code
hc_base.subs_code_33566000,hc_base.subs_code_33566000_hc_vs_substance_code
hc_base.subs_code_16270009,hc_base.subs_code_16270009_hc_vs_substance_code
hc_base.subs_code_30734007,hc_base.subs_code_30734007_hc_vs_substance_code
hc_base.subs_code_112003003,hc_base.subs_code_112003003_hc_vs_substance_code
hc_base.subs_code_18622001,hc_base.subs_code_18622001_hc_vs_substance_code
hc_base.subs_code_963005,hc_base.subs_code_963005_hc_vs_substance_code
hc_base.subs_code_66043008,hc_base.subs_code_66043008_hc_vs_substance_code
hc_base.subs_code_56702000,hc_base.subs_code_56702000_hc_vs_substance_code
hc_base.subs_code_62167001,hc_base.subs_code_62167001_hc_vs_substance_code
hc_base.subs_code_51824007,hc_base.subs_code_51824007_hc_vs_substance_code
hc_base.subs_code_40879004,hc_base.subs_code_40879004_hc_vs_substance_code
hc_base.subs_code_27610002,hc_base.subs_code_27610002_hc_vs_substance_code
hc_base.subs_code_86878003,hc_base.subs_code_86878003_hc_vs_substance_code
hc_base.subs_code_64806009,hc_base.subs_code_64806009_hc_vs_substance_code
hc_base.subs_code_61467006,hc_base.subs_code_61467006_hc_vs_substance_code
hc_base.subs_code_16202002,hc_base.subs_code_16202002_hc_vs_substance_code
hc_base.subs_code_26258006,hc_base.subs_code_26258006_hc_vs_substance_code
hc_base.subs_code_56523008,hc_base.subs_code_56523008_hc_vs_substance_code
hc_base.subs_code_60418000,hc_base.subs_code_60418000_hc_vs_substance_code
hc_base.subs_code_25234001,hc_base.subs_code_25234001_hc_vs_substance_code
hc_base.subs_code_85482002,hc_base.subs_code_85482002_hc_vs_substance_code
hc_base.subs_code_48282004,hc_base.subs_code_48282004_hc_vs_substance_code
hc_base.subs_code_78346001,hc_base.subs_code_78346001_hc_vs_substance_code
hc_base.subs_code_49543007,hc_base.subs_code_49543007_hc_vs_substance_code
hc_base.subs_code_14976009,hc_base.subs_code_14976009_hc_vs_substance_code
hc_base.subs_code_28356000,hc_base.subs_code_28356000_hc_vs_substance_code
hc_base.subs_code_90960002,hc_base.subs_code_90960002_hc_vs_substance_code
hc_base.subs_code_40942003,hc_base.subs_code_40942003_hc_vs_substance_code
hc_base.subs_code_62301006,hc_base.subs_code_62301006_hc_vs_substance_code
hc_base.subs_code_13134008,hc_base.subs_code_13134008_hc_vs_substance_code
hc_base.subs_code_32830001,hc_base.subs_code_32830001_hc_vs_substance_code
hc_base.subs_code_18633003,hc_base.subs_code_18633003_hc_vs_substance_code
hc_base.subs_code_22018004,hc_base.subs_code_22018004_hc_vs_substance_code
hc_base.subs_code_34302005,hc_base.subs_code_34302005_hc_vs_substance_code
hc_base.subs_code_21438009,hc_base.subs_code_21438009_hc_vs_substance_code
hc_base.subs_code_23847001,hc_base.subs_code_23847001_hc_vs_substance_code
hc_base.subs_code_30395009,hc_base.subs_code_30395009_hc_vs_substance_code
hc_base.subs_code_71032002,hc_base.subs_code_71032002_hc_vs_substance_code
hc_base.subs_code_60976004,hc_base.subs_code_60976004_hc_vs_substance_code
hc_base.subs_code_3776006,hc_base.subs_code_3776006_hc_vs_substance_code
hc_base.subs_code_6469006,hc_base.subs_code_6469006_hc_vs_substance_code
hc_base.subs_code_130079004,hc_base.subs_code_130079004_hc_vs_substance_code
hc_base.subs_code_7280004,hc_base.subs_code_7280004_hc_vs_substance_code
hc_base.subs_code_130004008,hc_base.subs_code_130004008_hc_vs_substance_code
hc_base.subs_code_129947008,hc_base.subs_code_129947008_hc_vs_substance_code
hc_base.subs_code_130177000,hc_base.subs_code_130177000_hc_vs_substance_code
hc_base.subs_code_130137008,hc_base.subs_code_130137008_hc_vs_substance_code
hc_base.subs_code_130172006,hc_base.subs_code_130172006_hc_vs_substance_code
hc_base.subs_code_84006004,hc_base.subs_code_84006004_hc_vs_substance_code
hc_base.subs_code_129937005,hc_base.subs_code_129937005_hc_vs_substance_code
hc_base.subs_code_130062005,hc_base.subs_code_130062005_hc_vs_substance_code
hc_base.subs_code_74868009,hc_base.subs_code_74868009_hc_vs_substance_code
hc_base.subs_code_15234000,hc_base.subs_code_15234000_hc_vs_substance_code
hc_base.subs_code_130114002,hc_base.subs_code_130114002_hc_vs_substance_code
hc_base.subs_code_74690007,hc_base.subs_code_74690007_hc_vs_substance_code
hc_base.subs_code_130140008,hc_base.subs_code_130140008_hc_vs_substance_code
hc_base.subs_code_130135000,hc_base.subs_code_130135000_hc_vs_substance_code
hc_base.subs_code_129924007,hc_base.subs_code_129924007_hc_vs_substance_code
hc_base.subs_code_56282004,hc_base.subs_code_56282004_hc_vs_substance_code
hc_base.subs_code_8953001,hc_base.subs_code_8953001_hc_vs_substance_code
hc_base.subs_code_31395003,hc_base.subs_code_31395003_hc_vs_substance_code
hc_base.subs_code_72625007,hc_base.subs_code_72625007_hc_vs_substance_code
hc_base.subs_code_35293003,hc_base.subs_code_35293003_hc_vs_substance_code
hc_base.subs_code_75368007,hc_base.subs_code_75368007_hc_vs_substance_code
hc_base.subs_code_57880005,hc_base.subs_code_57880005_hc_vs_substance_code
hc_base.subs_code_61566000,hc_base.subs_code_61566000_hc_vs_substance_code
hc_base.subs_code_130027000,hc_base.subs_code_130027000_hc_vs_substance_code
hc_base.subs_code_7008002,hc_base.subs_code_7008002_hc_vs_substance_code
hc_base.subs_code_89336001,hc_base.subs_code_89336001_hc_vs_substance_code
hc_base.subs_code_16045004,hc_base.subs_code_16045004_hc_vs_substance_code
hc_base.subs_code_87901004,hc_base.subs_code_87901004_hc_vs_substance_code
hc_base.subs_code_82787002,hc_base.subs_code_82787002_hc_vs_substance_code
hc_base.subs_code_31039003,hc_base.subs_code_31039003_hc_vs_substance_code
hc_base.subs_code_12714007,hc_base.subs_code_12714007_hc_vs_substance_code
hc_base.subs_code_36856006,hc_base.subs_code_36856006_hc_vs_substance_code
hc_base.subs_code_13919003,hc_base.subs_code_13919003_hc_vs_substance_code
hc_base.subs_code_58046006,hc_base.subs_code_58046006_hc_vs_substance_code
hc_base.subs_code_54428003,hc_base.subs_code_54428003_hc_vs_substance_code
hc_base.subs_code_8340009,hc_base.subs_code_8340009_hc_vs_substance_code
hc_base.subs_code_54158002,hc_base.subs_code_54158002_hc_vs_substance_code
hc_base.subs_code_79415006,hc_base.subs_code_79415006_hc_vs_substance_code
hc_base.subs_code_74027004,hc_base.subs_code_74027004_hc_vs_substance_code
hc_base.subs_code_26930009,hc_base.subs_code_26930009_hc_vs_substance_code
hc_base.subs_code_70565009,hc_base.subs_code_70565009_hc_vs_substance_code
hc_base.subs_code_84147003,hc_base.subs_code_84147003_hc_vs_substance_code
hc_base.subs_code_44753007,hc_base.subs_code_44753007_hc_vs_substance_code
hc_base.subs_code_69606009,hc_base.subs_code_69606009_hc_vs_substance_code
hc_base.subs_code_10931002,hc_base.subs_code_10931002_hc_vs_substance_code
hc_base.subs_code_36197002,hc_base.subs_code_36197002_hc_vs_substance_code
hc_base.subs_code_130194003,hc_base.subs_code_130194003_hc_vs_substance_code
hc_base.subs_code_17644008,hc_base.subs_code_17644008_hc_vs_substance_code
hc_base.subs_code_130218009,hc_base.subs_code_130218009_hc_vs_substance_code
hc_base.subs_code_83701005,hc_base.subs_code_83701005_hc_vs_substance_code
hc_base.subs_code_55657003,hc_base.subs_code_55657003_hc_vs_substance_code
hc_base.subs_code_129934003,hc_base.subs_code_129934003_hc_vs_substance_code
hc_base.subs_code_130214006,hc_base.subs_code_130214006_hc_vs_substance_code
hc_base.subs_code_112019005,hc_base.subs_code_112019005_hc_vs_substance_code
hc_base.subs_code_64699007,hc_base.subs_code_64699007_hc_vs_substance_code
hc_base.subs_code_58656006,hc_base.subs_code_58656006_hc_vs_substance_code
hc_base.subs_code_130212005,hc_base.subs_code_130212005_hc_vs_substance_code
hc_base.subs_code_129952003,hc_base.subs_code_129952003_hc_vs_substance_code
hc_base.subs_code_130096003,hc_base.subs_code_130096003_hc_vs_substance_code
hc_base.subs_code_15061009,hc_base.subs_code_15061009_hc_vs_substance_code
hc_base.subs_code_11968006,hc_base.subs_code_11968006_hc_vs_substance_code
hc_base.subs_code_50106001,hc_base.subs_code_50106001_hc_vs_substance_code
hc_base.subs_code_130097007,hc_base.subs_code_130097007_hc_vs_substance_code
hc_base.subs_code_210842005,hc_base.subs_code_210842005_hc_vs_substance_code
hc_base.subs_code_84348000,hc_base.subs_code_84348000_hc_vs_substance_code
hc_base.subs_code_88038004,hc_base.subs_code_88038004_hc_vs_substance_code
hc_base.subs_code_75274009,hc_base.subs_code_75274009_hc_vs_substance_code
hc_base.subs_code_129969001,hc_base.subs_code_129969001_hc_vs_substance_code
hc_base.subs_code_39576008,hc_base.subs_code_39576008_hc_vs_substance_code
hc_base.subs_code_130085006,hc_base.subs_code_130085006_hc_vs_substance_code
hc_base.subs_code_18164002,hc_base.subs_code_18164002_hc_vs_substance_code
hc_base.subs_code_130023001,hc_base.subs_code_130023001_hc_vs_substance_code
hc_base.subs_code_130025008,hc_base.subs_code_130025008_hc_vs_substance_code
hc_base.subs_code_130022006,hc_base.subs_code_130022006_hc_vs_substance_code
hc_base.subs_code_129933009,hc_base.subs_code_129933009_hc_vs_substance_code
hc_base.subs_code_33073000,hc_base.subs_code_33073000_hc_vs_substance_code
hc_base.subs_code_14996001,hc_base.subs_code_14996001_hc_vs_substance_code
hc_base.subs_code_2462000,hc_base.subs_code_2462000_hc_vs_substance_code
hc_base.subs_code_23005001,hc_base.subs_code_23005001_hc_vs_substance_code
hc_base.subs_code_59906009,hc_base.subs_code_59906009_hc_vs_substance_code
hc_base.subs_code_129997007,hc_base.subs_code_129997007_hc_vs_substance_code
hc_base.subs_code_12937009,hc_base.subs_code_12937009_hc_vs_substance_code
hc_base.subs_code_67080009,hc_base.subs_code_67080009_hc_vs_substance_code
hc_base.subs_code_52610008,hc_base.subs_code_52610008_hc_vs_substance_code
hc_base.subs_code_79245006,hc_base.subs_code_79245006_hc_vs_substance_code
hc_base.subs_code_58049004,hc_base.subs_code_58049004_hc_vs_substance_code
hc_base.subs_code_53306006,hc_base.subs_code_53306006_hc_vs_substance_code
hc_base.subs_code_82469001,hc_base.subs_code_82469001_hc_vs_substance_code
hc_base.subs_code_130167002,hc_base.subs_code_130167002_hc_vs_substance_code
hc_base.subs_code_4965005,hc_base.subs_code_4965005_hc_vs_substance_code
hc_base.subs_code_38373009,hc_base.subs_code_38373009_hc_vs_substance_code
hc_base.subs_code_41875003,hc_base.subs_code_41875003_hc_vs_substance_code
hc_base.subs_code_15093001,hc_base.subs_code_15093001_hc_vs_substance_code
hc_base.subs_code_130149009,hc_base.subs_code_130149009_hc_vs_substance_code
hc_base.subs_code_83700006,hc_base.subs_code_83700006_hc_vs_substance_code
hc_base.subs_code_79251001,hc_base.subs_code_79251001_hc_vs_substance_code
hc_base.subs_code_30559000,hc_base.subs_code_30559000_hc_vs_substance_code
hc_base.subs_code_129991008,hc_base.subs_code_129991008_hc_vs_substance_code
hc_base.subs_code_14846001,hc_base.subs_code_14846001_hc_vs_substance_code
hc_base.subs_code_56003000,hc_base.subs_code_56003000_hc_vs_substance_code
hc_base.subs_code_87817009,hc_base.subs_code_87817009_hc_vs_substance_code
hc_base.subs_code_52830009,hc_base.subs_code_52830009_hc_vs_substance_code
hc_base.subs_code_49291009,hc_base.subs_code_49291009_hc_vs_substance_code
hc_base.subs_code_46310006,hc_base.subs_code_46310006_hc_vs_substance_code
hc_base.subs_code_45867002,hc_base.subs_code_45867002_hc_vs_substance_code
hc_base.subs_code_60200001,hc_base.subs_code_60200001_hc_vs_substance_code
hc_base.subs_code_90666005,hc_base.subs_code_90666005_hc_vs_substance_code
hc_base.subs_code_25399006,hc_base.subs_code_25399006_hc_vs_substance_code
hc_base.subs_code_67100008,hc_base.subs_code_67100008_hc_vs_substance_code
hc_base.subs_code_77210009,hc_base.subs_code_77210009_hc_vs_substance_code
hc_base.subs_code_48358006,hc_base.subs_code_48358006_hc_vs_substance_code
hc_base.subs_code_40588002,hc_base.subs_code_40588002_hc_vs_substance_code
hc_base.subs_code_108654001,hc_base.subs_code_108654001_hc_vs_substance_code
hc_base.subs_code_130007001,hc_base.subs_code_130007001_hc_vs_substance_code
hc_base.subs_code_42722009,hc_base.subs_code_42722009_hc_vs_substance_code
hc_base.subs_code_130219001,hc_base.subs_code_130219001_hc_vs_substance_code
hc_base.subs_code_129993006,hc_base.subs_code_129993006_hc_vs_substance_code
hc_base.subs_code_58529001,hc_base.subs_code_58529001_hc_vs_substance_code
hc_base.subs_code_67910000,hc_base.subs_code_67910000_hc_vs_substance_code
hc_base.subs_code_29552007,hc_base.subs_code_29552007_hc_vs_substance_code
hc_base.subs_code_130051005,hc_base.subs_code_130051005_hc_vs_substance_code
hc_base.subs_code_129955001,hc_base.subs_code_129955001_hc_vs_substance_code
hc_base.subs_code_129975005,hc_base.subs_code_129975005_hc_vs_substance_code
hc_base.subs_code_24769005,hc_base.subs_code_24769005_hc_vs_substance_code
hc_base.subs_code_130009003,hc_base.subs_code_130009003_hc_vs_substance_code
hc_base.subs_code_130021004,hc_base.subs_code_130021004_hc_vs_substance_code
hc_base.subs_code_51314007,hc_base.subs_code_51314007_hc_vs_substance_code
hc_base.subs_code_20569001,hc_base.subs_code_20569001_hc_vs_substance_code
hc_base.subs_code_88770008,hc_base.subs_code_88770008_hc_vs_substance_code
hc_base.subs_code_39494000,hc_base.subs_code_39494000_hc_vs_substance_code
hc_base.subs_code_72444007,hc_base.subs_code_72444007_hc_vs_substance_code
hc_base.subs_code_130060002,hc_base.subs_code_130060002_hc_vs_substance_code
hc_base.subs_code_130059007,hc_base.subs_code_130059007_hc_vs_substance_code
hc_base.subs_code_129941009,hc_base.subs_code_129941009_hc_vs_substance_code
hc_base.subs_code_90100000,hc_base.subs_code_90100000_hc_vs_substance_code
hc_base.subs_code_130121002,hc_base.subs_code_130121002_hc_vs_substance_code
hc_base.subs_code_130077002,hc_base.subs_code_130077002_hc_vs_substance_code
hc_base.subs_code_85894004,hc_base.subs_code_85894004_hc_vs_substance_code
hc_base.subs_code_130061003,hc_base.subs_code_130061003_hc_vs_substance_code
hc_base.subs_code_37375000,hc_base.subs_code_37375000_hc_vs_substance_code
hc_base.subs_code_77756002,hc_base.subs_code_77756002_hc_vs_substance_code
hc_base.subs_code_12754009,hc_base.subs_code_12754009_hc_vs_substance_code
hc_base.subs_code_130017006,hc_base.subs_code_130017006_hc_vs_substance_code
hc_base.subs_code_130173001,hc_base.subs_code_130173001_hc_vs_substance_code
hc_base.subs_code_130138003,hc_base.subs_code_130138003_hc_vs_substance_code
hc_base.subs_code_43365000,hc_base.subs_code_43365000_hc_vs_substance_code
hc_base.subs_code_48244007,hc_base.subs_code_48244007_hc_vs_substance_code
hc_base.subs_code_61872006,hc_base.subs_code_61872006_hc_vs_substance_code
hc_base.subs_code_74941005,hc_base.subs_code_74941005_hc_vs_substance_code
hc_base.subs_code_71611009,hc_base.subs_code_71611009_hc_vs_substance_code
hc_base.subs_code_9981002,hc_base.subs_code_9981002_hc_vs_substance_code
hc_base.subs_code_61497003,hc_base.subs_code_61497003_hc_vs_substance_code
hc_base.subs_code_130142000,hc_base.subs_code_130142000_hc_vs_substance_code
hc_base.subs_code_130040005,hc_base.subs_code_130040005_hc_vs_substance_code
hc_base.subs_code_130044001,hc_base.subs_code_130044001_hc_vs_substance_code
hc_base.subs_code_130015003,hc_base.subs_code_130015003_hc_vs_substance_code
hc_base.subs_code_130078007,hc_base.subs_code_130078007_hc_vs_substance_code
hc_base.subs_code_130176009,hc_base.subs_code_130176009_hc_vs_substance_code
hc_base.subs_code_129929002,hc_base.subs_code_129929002_hc_vs_substance_code
hc_base.subs_code_130147006,hc_base.subs_code_130147006_hc_vs_substance_code
hc_base.subs_code_74143009,hc_base.subs_code_74143009_hc_vs_substance_code
hc_base.subs_code_40848003,hc_base.subs_code_40848003_hc_vs_substance_code
hc_base.subs_code_90873002,hc_base.subs_code_90873002_hc_vs_substance_code
hc_base.subs_code_3587001,hc_base.subs_code_3587001_hc_vs_substance_code
hc_base.subs_code_11312007,hc_base.subs_code_11312007_hc_vs_substance_code
hc_base.subs_code_14558008,hc_base.subs_code_14558008_hc_vs_substance_code
hc_base.subs_code_24732007,hc_base.subs_code_24732007_hc_vs_substance_code
hc_base.subs_code_55808004,hc_base.subs_code_55808004_hc_vs_substance_code
hc_base.subs_code_130003002,hc_base.subs_code_130003002_hc_vs_substance_code
hc_base.subs_code_80613009,hc_base.subs_code_80613009_hc_vs_substance_code
hc_base.subs_code_42370000,hc_base.subs_code_42370000_hc_vs_substance_code
hc_base.subs_code_129942002,hc_base.subs_code_129942002_hc_vs_substance_code
hc_base.subs_code_86506005,hc_base.subs_code_86506005_hc_vs_substance_code
hc_base.subs_code_130217004,hc_base.subs_code_130217004_hc_vs_substance_code
hc_base.subs_code_129979004,hc_base.subs_code_129979004_hc_vs_substance_code
hc_base.subs_code_8275006,hc_base.subs_code_8275006_hc_vs_substance_code
hc_base.subs_code_130141007,hc_base.subs_code_130141007_hc_vs_substance_code
hc_base.subs_code_85115004,hc_base.subs_code_85115004_hc_vs_substance_code
hc_base.subs_code_130018001,hc_base.subs_code_130018001_hc_vs_substance_code
hc_base.subs_code_130047008,hc_base.subs_code_130047008_hc_vs_substance_code
hc_base.subs_code_69993008,hc_base.subs_code_69993008_hc_vs_substance_code
hc_base.subs_code_45570008,hc_base.subs_code_45570008_hc_vs_substance_code
hc_base.subs_code_58132008,hc_base.subs_code_58132008_hc_vs_substance_code
hc_base.subs_code_129923001,hc_base.subs_code_129923001_hc_vs_substance_code
hc_base.subs_code_87300005,hc_base.subs_code_87300005_hc_vs_substance_code
hc_base.subs_code_41499006,hc_base.subs_code_41499006_hc_vs_substance_code
hc_base.subs_code_74804008,hc_base.subs_code_74804008_hc_vs_substance_code
hc_base.subs_code_8882001,hc_base.subs_code_8882001_hc_vs_substance_code
hc_base.subs_code_75348001,hc_base.subs_code_75348001_hc_vs_substance_code
hc_base.subs_code_48110009,hc_base.subs_code_48110009_hc_vs_substance_code
hc_base.subs_code_77242003,hc_base.subs_code_77242003_hc_vs_substance_code
hc_base.subs_code_130043007,hc_base.subs_code_130043007_hc_vs_substance_code
hc_base.subs_code_85854001,hc_base.subs_code_85854001_hc_vs_substance_code
hc_base.subs_code_74979000,hc_base.subs_code_74979000_hc_vs_substance_code
hc_base.subs_code_70309004,hc_base.subs_code_70309004_hc_vs_substance_code
hc_base.subs_code_64511002,hc_base.subs_code_64511002_hc_vs_substance_code
hc_base.subs_code_37241004,hc_base.subs_code_37241004_hc_vs_substance_code
hc_base.subs_code_31370004,hc_base.subs_code_31370004_hc_vs_substance_code
hc_base.subs_code_39173007,hc_base.subs_code_39173007_hc_vs_substance_code
hc_base.subs_code_76470005,hc_base.subs_code_76470005_hc_vs_substance_code
hc_base.subs_code_34820006,hc_base.subs_code_34820006_hc_vs_substance_code
hc_base.subs_code_112018002,hc_base.subs_code_112018002_hc_vs_substance_code
hc_base.subs_code_91548000,hc_base.subs_code_91548000_hc_vs_substance_code
hc_base.subs_code_1050006,hc_base.subs_code_1050006_hc_vs_substance_code
hc_base.subs_code_68810004,hc_base.subs_code_68810004_hc_vs_substance_code
hc_base.subs_code_28430006,hc_base.subs_code_28430006_hc_vs_substance_code
hc_base.subs_code_91668000,hc_base.subs_code_91668000_hc_vs_substance_code
hc_base.subs_code_57400003,hc_base.subs_code_57400003_hc_vs_substance_code
hc_base.subs_code_88222003,hc_base.subs_code_88222003_hc_vs_substance_code
hc_base.subs_code_259425000,hc_base.subs_code_259425000_hc_vs_substance_code
hc_base.subs_code_129920003,hc_base.subs_code_129920003_hc_vs_substance_code
hc_base.subs_code_73628003,hc_base.subs_code_73628003_hc_vs_substance_code
hc_base.subs_code_90077000,hc_base.subs_code_90077000_hc_vs_substance_code
hc_base.subs_code_60351005,hc_base.subs_code_60351005_hc_vs_substance_code
hc_base.subs_code_30861000,hc_base.subs_code_30861000_hc_vs_substance_code
hc_base.subs_code_74032003,hc_base.subs_code_74032003_hc_vs_substance_code
hc_base.subs_code_31503002,hc_base.subs_code_31503002_hc_vs_substance_code
hc_base.subs_code_53166002,hc_base.subs_code_53166002_hc_vs_substance_code
hc_base.subs_code_62417001,hc_base.subs_code_62417001_hc_vs_substance_code
hc_base.subs_code_87440000,hc_base.subs_code_87440000_hc_vs_substance_code
hc_base.subs_code_30603002,hc_base.subs_code_30603002_hc_vs_substance_code
hc_base.subs_code_9890008,hc_base.subs_code_9890008_hc_vs_substance_code
hc_base.subs_code_129936001,hc_base.subs_code_129936001_hc_vs_substance_code
hc_base.subs_code_25356001,hc_base.subs_code_25356001_hc_vs_substance_code
hc_base.subs_code_66194004,hc_base.subs_code_66194004_hc_vs_substance_code
hc_base.subs_code_19985006,hc_base.subs_code_19985006_hc_vs_substance_code
hc_base.subs_code_129958004,hc_base.subs_code_129958004_hc_vs_substance_code
hc_base.subs_code_1010008,hc_base.subs_code_1010008_hc_vs_substance_code
hc_base.subs_code_129977002,hc_base.subs_code_129977002_hc_vs_substance_code
hc_base.subs_code_129951005,hc_base.subs_code_129951005_hc_vs_substance_code
